== da
toasts.loadFailed	Kunne ikke indlæse data
toasts.retry	Prøv igen
stats.notConnected	Programmet er ikke tilsluttet
stats.willAppear	Data vises efter opsætning
stats.noData	Ingen data
stats.connectProgram	Tilslut et program
stats.revenueHeadline	Omsætning fra medlemmer
stats.membersHeadline	Programmedlemmer
stats.returnedClients	Tilbagevendte kunder
stats.returnedClientsSub	2+ besøg på 90 dage
stats.avgCheckHeadline	Gennemsnitlig bon pr. medlem
stats.bonusCostHeadline	Bonusomkostning
stats.bonusCostSub	denne måned
stats.roiHeadline	ROI
stats.roiValue	×{{value}}
stats.perMonth	denne måned
stats.cardHolders	kortindehavere
stats.kpi	Nøgletal
stats.members	Medlemmer
stats.withCard	med kort
stats.avgCheck	Gennemsnitlig bon
stats.byMembers	blandt medlemmer
stats.pointsInCirculation	Point i omløb
stats.accrued	optjent
stats.revenue	Omsætning
stats.revenuePerMonth	fra medlemmer / md.
stats.levelDistribution	Fordeling efter niveau
stats.noLevels	Niveauer er ikke konfigureret endnu
stats.totalClients	Samlede kunder i programmet
stats.fromValue	fra {{value}}
stats.levelPointValue	point = {{value}}
scenarios.title	Smarte scenarier
scenarios.subtitle	Autopilot til fastholdelse: systemet finder kunder og belønner dem for dig
scenarios.add	Scenarie
scenarios.fired	udløst {{count}} gange
scenarios.lastRun	sidst kørt {{when}}
scenarios.neverRun	ikke kørt endnu
scenarios.empty	Der er endnu ingen scenarier
scenarios.emptySub	Byg det første — systemet fastholder kunderne for dig
scenarios.channel	Kanal
scenarios.channelSoon	efter tilslutning af integration
scenarios.pickTemplate	Vælg et scenarie
scenarios.pickTemplateSub	En færdig skabelon — justér tærsklerne senere
scenarios.create	Opret
scenarios.deleteConfirm	Slet scenariet?
scenarios.deleteConfirmSub	Reglen holder op med at udløses. Det kan ikke fortrydes.
scenarios.triggers.inactive_days	inaktiv i {{days}} dage
scenarios.triggers.low_subscription	≤ {{classes_left}} hold tilbage
scenarios.triggers.birthday	fødselsdag
scenarios.triggers.nth_visit	besøg nr. {{n}}
scenarios.triggers.referral	henviste en ven
scenarios.actions.points	giv {{points}} point
scenarios.actions.gift_classes	giv {{classes}} hold
scenarios.actions.certificate	udsted et certifikat på {{amount}} ₽
scenarios.actions.renewal_offer	tilbyd fornyelse med {{discount}}% rabat
scenarios.templates.win_back.name	Vi savner dig
scenarios.templates.win_back.desc	Vind en kunde tilbage, som ikke har besøgt jer længe
scenarios.templates.expiring_subscription.name	Abonnementet er ved at løbe ud
scenarios.templates.expiring_subscription.desc	Tilbyd fornyelse før holdene er brugt op
scenarios.templates.birthday_gift.name	Fødselsdagsgave
scenarios.templates.birthday_gift.desc	Glæd en kunde på deres særlige dag
scenarios.templates.fifth_visit.name	Loyalitetsbelønning
scenarios.templates.fifth_visit.desc	Et gratis hold for loyalitet
scenarios.templates.referral_thanks.name	Tak for vennen
scenarios.templates.referral_thanks.desc	Beløn den, der kom med en ny kunde
scenarios.ifClient	Hvis kunden
scenarios.then	→
scenarios.toasts.created	Scenariet er oprettet
scenarios.toasts.updated	Scenariet er opdateret
scenarios.toasts.deleted	Scenariet er slettet
scenarios.toasts.failed	Kunne ikke gemme scenariet
scenarios.delete	Slet
segmentsBoard.title	Segmenter og anbefalinger
segmentsBoard.subtitle	Aktive kundegrupper, hver med én tydelig opfordring til handling
segmentsBoard.empty	Der er intet her, og det er godt
segmentsBoard.clients	kunder
segmentsBoard.daysAgo	{{count}} dage siden
segmentsBoard.neverVisited	ingen besøg
segmentsBoard.more	og {{count}} mere
segmentsBoard.segments.at_risk.name	På vej væk
segmentsBoard.segments.at_risk.desc	Aktive, inaktive i 21+ dage
segmentsBoard.segments.at_risk.action	Giv bonus
segmentsBoard.segments.vip_idle.name	VIP er blevet stille
segmentsBoard.segments.vip_idle.desc	VIP-kunder, inaktive i 14+ dage
segmentsBoard.segments.vip_idle.action	Kør kampagne
segmentsBoard.segments.expiring_subscription.name	Abonnementet udløber
segmentsBoard.segments.expiring_subscription.desc	≤2 hold eller ≤7 dage tilbage
segmentsBoard.segments.expiring_subscription.action	Kør kampagne
segmentsBoard.segments.lost_newcomers.name	Kom aldrig tilbage
segmentsBoard.segments.lost_newcomers.desc	Kom én gang, væk i 14+ dage
segmentsBoard.segments.lost_newcomers.action	Kør kampagne
segmentsBoard.segments.upsell_candidates.name	Klar til en pakke
segmentsBoard.segments.upsell_candidates.desc	8+ besøg denne måned, ingen pakke
segmentsBoard.segments.upsell_candidates.action	Kør kampagne
segmentsBoard.campaignSub	Segment „{{name}}” · {{count}} kunder
segmentsBoard.pointsLabel	Hvor mange point skal tildeles
segmentsBoard.messageLabel	Beskedtekst
segmentsBoard.messagePlaceholder	f.eks. Vi savner dig! Kom tilbage — vi venter på dig.
segmentsBoard.emailNote	E-mailen sendes kun til kunder med en e-mailadresse
segmentsBoard.confirm	Send
segmentsBoard.toasts.pointsDone	Point er tildelt · {{processed}} behandlet, {{emails}} underrettet
segmentsBoard.toasts.emailDone	Kampagnen er sendt · {{emails}} e-mails af {{processed}}
retention.title	Fornyelser af abonnementer
retention.subtitle	Hvor godt kunderne kommer tilbage efter en ny pakke
retention.renewalRate	Forny
retention.avgPackages	Pakker pr. kunde
retention.sold	Solgt
retention.renewed	Fornyet
retention.empty	Ingen abonnementsalg endnu
retention.emptySub	Analysen vises efter de første pakkesalg
